alpha,beta,lambda,rho,status,expected_return,risk_value,risk_bound,risk_slack,similarity,objective,effective_assets,w_招商银行,w_长江电力,w_美的集团,w_迈瑞医疗
0.3,0.6,0.0005,1.0,optimal,0.00037973410723809515,0.0018881943059285244,0.012442569551203316,0.010554375245274791,0.8496115213800408,-4.507165345192526e-05,1.810340032911098,0.6618369787142461,0.0,0.338163021285754,0.0
0.3,0.7,0.0005,1.0,optimal,0.00037973410723809515,0.002086620240551216,0.012080506338288617,0.009993886097737402,0.8496115213800408,-4.507165345192526e-05,1.810340032911098,0.6618369787142461,0.0,0.338163021285754,0.0
0.3,0.8,0.0005,1.0,optimal,0.00037973410723809515,0.0022850461751739077,0.01171844312537392,0.009433396950200013,0.8496115213800408,-4.507165345192526e-05,1.810340032911098,0.6618369787142461,0.0,0.338163021285754,0.0
0.3,0.9,0.0005,1.0,optimal,0.00037973410723809493,0.0024834721097966002,0.01135637991245922,0.00887290780266262,0.8496115213800404,-4.507165345192526e-05,1.8103400329111021,0.661836978714244,0.0,0.33816302128575604,0.0
0.3,1.0,0.0005,1.0,optimal,0.00037973410723809493,0.002681898044419292,0.010994316699544524,0.008312418655125232,0.8496115213800404,-4.507165345192526e-05,1.8103400329111021,0.661836978714244,0.0,0.33816302128575604,0.0
0.4,0.0,0.0005,1.0,optimal,0.00046670076170549774,0.0006966736776327018,0.014614948828691503,0.013918275151058802,0.8459280022513103,4.37367605798426e-05,1.846999180389042,0.6439075341481779,0.0,0.3560924658518222,0.0
0.4,0.1,0.0005,1.0,optimal,0.00046670076170549774,0.0008964945626322729,0.014252885615776806,0.013356391053144533,0.8459280022513103,4.37367605798426e-05,1.846999180389042,0.6439075341481779,0.0,0.3560924658518222,0.0
0.4,0.2,0.0005,1.0,optimal,0.00046670076170549774,0.001096315447631844,0.013890822402862109,0.012794506955230265,0.8459280022513103,4.37367605798426e-05,1.846999180389042,0.6439075341481779,0.0,0.3560924658518222,0.0
0.4,0.3,0.0005,1.0,optimal,0.00046670076170549774,0.0012961363326314153,0.013528759189947408,0.012232622857315993,0.8459280022513103,4.37367605798426e-05,1.846999180389042,0.6439075341481779,0.0,0.3560924658518222,0.0
0.4,0.4,0.0005,1.0,optimal,0.00046670076170549774,0.0014959572176309862,0.01316669597703271,0.011670738759401725,0.8459280022513103,4.37367605798426e-05,1.846999180389042,0.6439075341481779,0.0,0.3560924658518222,0.0
0.4,0.5,0.0005,1.0,optimal,0.00046670076170549774,0.0016957781026305575,0.012804632764118013,0.011108854661487456,0.8459280022513103,4.37367605798426e-05,1.846999180389042,0.6439075341481779,0.0,0.3560924658518222,0.0
0.4,0.6,0.0005,1.0,optimal,0.00046670076170549774,0.0018955989876301288,0.012442569551203316,0.010546970563573187,0.8459280022513103,4.37367605798426e-05,1.846999180389042,0.6439075341481779,0.0,0.3560924658518222,0.0
0.4,0.7,0.0005,1.0,optimal,0.00046670076170549774,0.0020954198726296997,0.012080506338288617,0.009985086465658918,0.8459280022513103,4.37367605798426e-05,1.846999180389042,0.6439075341481779,0.0,0.3560924658518222,0.0
0.4,0.8,0.0005,1.0,optimal,0.00046670076170549774,0.002295240757629271,0.01171844312537392,0.00942320236774465,0.8459280022513103,4.37367605798426e-05,1.846999180389042,0.6439075341481779,0.0,0.3560924658518222,0.0
0.4,0.9,0.0005,1.0,optimal,0.00046670076170549774,0.0024950616426288423,0.01135637991245922,0.008861318269830378,0.84592800225131,4.373676057984271e-05,1.846999180389043,0.6439075341481776,0.0,0.35609246585182247,0.0
0.4,1.0,0.0005,1.0,optimal,0.00046670076170549774,0.0026948825276284136,0.010994316699544524,0.00829943417191611,0.84592800225131,4.373676057984271e-05,1.846999180389043,0.6439075341481776,0.0,0.35609246585182247,0.0
0.5,0.0,0.0005,1.0,optimal,0.0005540994334242212,0.0006957086570730283,0.014614948828691503,0.013919240171618476,0.8426765003739003,0.00013276118323727102,1.8806149587484702,0.6259780895821101,0.0,0.3740219104178899,0.0
0.5,0.1,0.0005,1.0,optimal,0.0005540994334242212,0.000896924492449479,0.014252885615776806,0.013355961123327327,0.8426765003739003,0.00013276118323727102,1.8806149587484702,0.6259780895821101,0.0,0.3740219104178899,0.0
0.5,0.2,0.0005,1.0,optimal,0.0005540994334242212,0.0010981403278259299,0.013890822402862109,0.012792682075036178,0.8426765003739003,0.00013276118323727102,1.8806149587484702,0.6259780895821101,0.0,0.3740219104178899,0.0
0.5,0.3,0.0005,1.0,optimal,0.0005540994334242212,0.0012993561632023804,0.013528759189947408,0.012229403026745028,0.8426765003739003,0.00013276118323727102,1.8806149587484702,0.6259780895821101,0.0,0.3740219104178899,0.0
0.5,0.4,0.0005,1.0,optimal,0.0005540994334242212,0.0015005719985788312,0.01316669597703271,0.01166612397845388,0.8426765003739003,0.00013276118323727102,1.8806149587484702,0.6259780895821101,0.0,0.3740219104178899,0.0
0.5,0.5,0.0005,1.0,optimal,0.0005540994334242212,0.001701787833955282,0.012804632764118013,0.011102844930162732,0.8426765003739003,0.00013276118323727102,1.8806149587484702,0.6259780895821101,0.0,0.3740219104178899,0.0
0.5,0.6,0.0005,1.0,optimal,0.0005540994334242212,0.0019030036693317325,0.012442569551203316,0.010539565881871583,0.8426765003739003,0.00013276118323727102,1.8806149587484702,0.6259780895821101,0.0,0.3740219104178899,0.0
0.5,0.7,0.0005,1.0,optimal,0.0005540994334242212,0.0021042195047081833,0.012080506338288617,0.009976286833580435,0.8426765003739003,0.00013276118323727102,1.8806149587484702,0.6259780895821101,0.0,0.3740219104178899,0.0
0.5,0.8,0.0005,1.0,optimal,0.0005540994334242212,0.0023054353400846343,0.01171844312537392,0.009413007785289286,0.8426765003739003,0.00013276118323727102,1.8806149587484702,0.6259780895821101,0.0,0.3740219104178899,0.0
0.5,0.9,0.0005,1.0,optimal,0.0005540994334242212,0.0025066511754610835,0.01135637991245922,0.008849728736998137,0.8426765003739003,0.00013276118323727102,1.8806149587484684,0.6259780895821112,0.0,0.37402191041788874,0.0
0.5,1.0,0.0005,1.0,optimal,0.0005540994334242212,0.0027078670108375345,0.010994316699544524,0.008286449688706989,0.8426765003739003,0.00013276118323727102,1.8806149587484684,0.6259780895821112,0.0,0.37402191041788874,0.0
0.6,0.0,0.0005,1.0,optimal,0.0006419301223942653,0.0006947436365133548,0.014614948828691503,0.013920205192178148,0.8398570157478108,0.00022200161452035988,1.9107707533023253,0.6080486450160401,0.0,0.3919513549839599,0.0
0.6,0.1,0.0005,1.0,optimal,0.0006419301223942653,0.0008973544222666852,0.014252885615776806,0.013355531193510121,0.8398570157478108,0.00022200161452035988,1.9107707533023253,0.6080486450160401,0.0,0.3919513549839599,0.0
0.6,0.2,0.0005,1.0,optimal,0.0006419301223942653,0.0010999652080200158,0.013890822402862109,0.012790857194842093,0.8398570157478108,0.00022200161452035988,1.9107707533023253,0.6080486450160401,0.0,0.3919513549839599,0.0
0.6,0.3,0.0005,1.0,optimal,0.0006419301223942653,0.0013025759937733462,0.013528759189947408,0.012226183196174061,0.8398570157478108,0.00022200161452035988,1.9107707533023253,0.6080486450160401,0.0,0.3919513549839599,0.0
0.6,0.4,0.0005,1.0,optimal,0.0006419301223942653,0.0015051867795266767,0.01316669597703271,0.011661509197506035,0.8398570157478108,0.00022200161452035988,1.9107707533023253,0.6080486450160401,0.0,0.3919513549839599,0.0
0.6,0.5,0.0005,1.0,optimal,0.0006419301223942653,0.0017077975652800073,0.012804632764118013,0.011096835198838006,0.8398570157478108,0.00022200161452035988,1.9107707533023253,0.6080486450160401,0.0,0.3919513549839599,0.0
0.6,0.6,0.0005,1.0,optimal,0.0006419301223942653,0.0019104083510333375,0.012442569551203316,0.01053216120016998,0.8398570157478108,0.00022200161452035988,1.9107707533023253,0.6080486450160401,0.0,0.3919513549839599,0.0
0.6,0.7,0.0005,1.0,optimal,0.0006419301223942653,0.0021130191367866678,0.012080506338288617,0.00996748720150195,0.8398570157478108,0.00022200161452035988,1.9107707533023253,0.6080486450160401,0.0,0.3919513549839599,0.0
0.6,0.8,0.0005,1.0,optimal,0.0006419301223942653,0.002315629922539999,0.01171844312537392,0.009402813202833921,0.8398570157478108,0.00022200161452035988,1.9107707533023253,0.6080486450160401,0.0,0.3919513549839599,0.0
0.6,0.9,0.0005,1.0,optimal,0.0006419301223942655,0.0025182407082933265,0.01135637991245922,0.008838139204165894,0.8398570157478114,0.00022200161452035983,1.9107707533023197,0.6080486450160435,0.0,0.3919513549839565,0.0
0.6,1.0,0.0005,1.0,optimal,0.0006419301223942655,0.002720851494046657,0.010994316699544524,0.008273465205497866,0.8398570157478114,0.00022200161452035983,1.9107707533023197,0.6080486450160435,0.0,0.3919513549839565,0.0
0.7,0.0,0.0005,1.0,optimal,0.0007301928286156305,0.0006937786159536817,0.014614948828691503,0.013921170212737822,0.8374695483730431,0.0003114580544291089,1.9370724931899206,0.5901192004499746,0.0,0.4098807995500255,0.0
0.7,0.1,0.0005,1.0,optimal,0.0007301928286156305,0.0008977843520838916,0.014252885615776806,0.013355101263692914,0.8374695483730431,0.0003114580544291089,1.9370724931899206,0.5901192004499746,0.0,0.4098807995500255,0.0
0.7,0.2,0.0005,1.0,optimal,0.0007301928286156305,0.0011017900882141014,0.013890822402862109,0.012789032314648008,0.8374695483730431,0.0003114580544291089,1.9370724931899206,0.5901192004499746,0.0,0.4098807995500255,0.0
0.7,0.3,0.0005,1.0,optimal,0.0007301928286156305,0.0013057958243443113,0.013528759189947408,0.012222963365603096,0.8374695483730431,0.0003114580544291089,1.9370724931899206,0.5901192004499746,0.0,0.4098807995500255,0.0
0.7,0.4,0.0005,1.0,optimal,0.0007301928286156305,0.0015098015604745212,0.01316669597703271,0.01165689441655819,0.8374695483730431,0.0003114580544291089,1.9370724931899206,0.5901192004499746,0.0,0.4098807995500255,0.0
0.7,0.5,0.0005,1.0,optimal,0.0007301928286156305,0.0017138072966047311,0.012804632764118013,0.011090825467513282,0.8374695483730431,0.0003114580544291089,1.9370724931899206,0.5901192004499746,0.0,0.4098807995500255,0.0
0.7,0.6,0.0005,1.0,optimal,0.0007301928286156305,0.0019178130327349408,0.012442569551203316,0.010524756518468376,0.8374695483730431,0.0003114580544291089,1.9370724931899206,0.5901192004499746,0.0,0.4098807995500255,0.0
0.7,0.7,0.0005,1.0,optimal,0.0007301928286156305,0.0021218187688651505,0.012080506338288617,0.009958687569423468,0.8374695483730431,0.0003114580544291089,1.9370724931899206,0.5901192004499746,0.0,0.4098807995500255,0.0
0.7,0.8,0.0005,1.0,optimal,0.0007301928286156305,0.002325824504995361,0.01171844312537392,0.00939261862037856,0.8374695483730431,0.0003114580544291089,1.9370724931899206,0.5901192004499746,0.0,0.4098807995500255,0.0
0.7,0.9,0.0005,1.0,optimal,0.0007301928286156305,0.0025298302411255703,0.01135637991245922,0.008826549671333651,0.8374695483730432,0.00031145805442910887,1.9370724931899201,0.5901192004499751,0.0,0.40988079955002493,0.0
0.7,1.0,0.0005,1.0,optimal,0.0007301928286156305,0.00273383597725578,0.010994316699544524,0.008260480722288743,0.8374695483730432,0.00031145805442910887,1.9370724931899201,0.5901192004499751,0.0,0.40988079955002493,0.0
0.8,0.0,0.0005,1.0,optimal,0.0008188875520883166,0.0006928135953940084,0.014614948828691503,0.013922135233297495,0.835514098249596,0.0004011305029635186,1.9591604320659708,0.572189755883908,0.0,0.42781024411609214,0.0
0.8,0.1,0.0005,1.0,optimal,0.0008188875520883166,0.0008982142819010978,0.014252885615776806,0.013354671333875709,0.835514098249596,0.0004011305029635186,1.9591604320659708,0.572189755883908,0.0,0.42781024411609214,0.0
0.8,0.2,0.0005,1.0,optimal,0.0008188875520883166,0.0011036149684081871,0.013890822402862109,0.012787207434453923,0.835514098249596,0.0004011305029635186,1.9591604320659708,0.572189755883908,0.0,0.42781024411609214,0.0
0.8,0.3,0.0005,1.0,optimal,0.0008188875520883166,0.0013090156549152765,0.013528759189947408,0.012219743535032131,0.835514098249596,0.0004011305029635186,1.9591604320659708,0.572189755883908,0.0,0.42781024411609214,0.0
0.8,0.4,0.0005,1.0,optimal,0.0008188875520883166,0.0015144163414223658,0.01316669597703271,0.011652279635610345,0.835514098249596,0.0004011305029635186,1.9591604320659708,0.572189755883908,0.0,0.42781024411609214,0.0
0.8,0.5,0.0005,1.0,optimal,0.0008188875520883166,0.0017198170279294554,0.012804632764118013,0.011084815736188558,0.835514098249596,0.0004011305029635186,1.9591604320659708,0.572189755883908,0.0,0.42781024411609214,0.0
0.8,0.6,0.0005,1.0,optimal,0.0008188875520883166,0.0019252177144365445,0.012442569551203316,0.010517351836766772,0.835514098249596,0.0004011305029635186,1.9591604320659708,0.572189755883908,0.0,0.42781024411609214,0.0
0.8,0.7,0.0005,1.0,optimal,0.0008188875520883166,0.002130618400943634,0.012080506338288617,0.009949887937344984,0.835514098249596,0.0004011305029635186,1.9591604320659708,0.572189755883908,0.0,0.42781024411609214,0.0
0.8,0.8,0.0005,1.0,optimal,0.0008188875520883166,0.0023360190874507237,0.01171844312537392,0.009382424037923196,0.835514098249596,0.0004011305029635186,1.9591604320659708,0.572189755883908,0.0,0.42781024411609214,0.0
0.8,0.9,0.0005,1.0,optimal,0.0008188875520883165,0.0025414197739578133,0.01135637991245922,0.008814960138501408,0.8355140982495958,0.0004011305029635186,1.9591604320659721,0.5721897558839072,0.0,0.4278102441160928,0.0
0.8,1.0,0.0005,1.0,optimal,0.0008188875520883165,0.002746820460464903,0.010994316699544524,0.00824749623907962,0.8355140982495958,0.0004011305029635186,1.9591604320659721,0.5721897558839072,0.0,0.4278102441160928,0.0
0.9,0.0,0.0005,1.0,optimal,0.0009080142928123234,0.000691848574834335,0.014614948828691503,0.013923100253857169,0.8339906653774696,0.0004910189601235887,1.9767207028191258,0.5542603113178413,0.0,0.44573968868215885,0.0
0.9,0.1,0.0005,1.0,optimal,0.0009080142928123234,0.000898644211718304,0.014252885615776806,0.013354241404058501,0.8339906653774696,0.0004910189601235887,1.9767207028191258,0.5542603113178413,0.0,0.44573968868215885,0.0
0.9,0.2,0.0005,1.0,optimal,0.0009080142928123234,0.0011054398486022728,0.013890822402862109,0.012785382554259836,0.8339906653774696,0.0004910189601235887,1.9767207028191258,0.5542603113178413,0.0,0.44573968868215885,0.0
0.9,0.3,0.0005,1.0,optimal,0.0009080142928123234,0.0013122354854862416,0.013528759189947408,0.012216523704461166,0.8339906653774696,0.0004910189601235887,1.9767207028191258,0.5542603113178413,0.0,0.44573968868215885,0.0
0.9,0.4,0.0005,1.0,optimal,0.0009080142928123234,0.0015190311223702106,0.01316669597703271,0.0116476648546625,0.8339906653774696,0.0004910189601235887,1.9767207028191258,0.5542603113178413,0.0,0.44573968868215885,0.0
0.9,0.5,0.0005,1.0,optimal,0.0009080142928123234,0.0017258267592541797,0.012804632764118013,0.011078806004863833,0.8339906653774696,0.0004910189601235887,1.9767207028191258,0.5542603113178413,0.0,0.44573968868215885,0.0
0.9,0.6,0.0005,1.0,optimal,0.0009080142928123234,0.0019326223961381483,0.012442569551203316,0.010509947155065168,0.8339906653774696,0.0004910189601235887,1.9767207028191258,0.5542603113178413,0.0,0.44573968868215885,0.0
0.9,0.7,0.0005,1.0,optimal,0.0009080142928123234,0.0021394180330221173,0.012080506338288617,0.0099410883052665,0.8339906653774696,0.0004910189601235887,1.9767207028191258,0.5542603113178413,0.0,0.44573968868215885,0.0
0.9,0.8,0.0005,1.0,optimal,0.0009080142928123234,0.002346213669906086,0.01171844312537392,0.009372229455467833,0.8339906653774696,0.0004910189601235887,1.9767207028191258,0.5542603113178413,0.0,0.44573968868215885,0.0
0.9,0.9,0.0005,1.0,optimal,0.0009080142928123233,0.002553009306790056,0.01135637991245922,0.008803370605669165,0.8339906653774694,0.0004910189601235887,1.976720702819128,0.5542603113178391,0.0,0.4457396886821609,0.0
0.9,1.0,0.0005,1.0,optimal,0.0009080142928123233,0.0027598049436740255,0.010994316699544524,0.008234511755870498,0.8339906653774694,0.0004910189601235887,1.976720702819128,0.5542603113178391,0.0,0.4457396886821609,0.0
1.0,0.0,0.0005,1.0,optimal,0.0009975730507876509,0.0006908835542746615,0.014614948828691503,0.013924065274416843,0.8328992497566637,0.000581123425909319,1.9894960032093998,0.5363308667517724,0.0,0.4636691332482276,0.0
1.0,0.1,0.0005,1.0,optimal,0.0009975730507876509,0.0008990741415355102,0.014252885615776806,0.013353811474241296,0.8328992497566637,0.000581123425909319,1.9894960032093998,0.5363308667517724,0.0,0.4636691332482276,0.0
1.0,0.2,0.0005,1.0,optimal,0.0009975730507876509,0.0011072647287963587,0.013890822402862109,0.01278355767406575,0.8328992497566637,0.000581123425909319,1.9894960032093998,0.5363308667517724,0.0,0.4636691332482276,0.0
1.0,0.3,0.0005,1.0,optimal,0.0009975730507876509,0.0013154553160572072,0.013528759189947408,0.012213303873890202,0.8328992497566637,0.000581123425909319,1.9894960032093998,0.5363308667517724,0.0,0.4636691332482276,0.0
1.0,0.4,0.0005,1.0,optimal,0.0009975730507876509,0.0015236459033180557,0.01316669597703271,0.011643050073714654,0.8328992497566637,0.000581123425909319,1.9894960032093998,0.5363308667517724,0.0,0.4636691332482276,0.0
1.0,0.5,0.0005,1.0,optimal,0.0009975730507876509,0.0017318364905789044,0.012804632764118013,0.011072796273539109,0.8328992497566637,0.000581123425909319,1.9894960032093998,0.5363308667517724,0.0,0.4636691332482276,0.0
1.0,0.6,0.0005,1.0,optimal,0.0009975730507876509,0.0019400270778397529,0.012442569551203316,0.010502542473363564,0.8328992497566637,0.000581123425909319,1.9894960032093998,0.5363308667517724,0.0,0.4636691332482276,0.0
1.0,0.7,0.0005,1.0,optimal,0.0009975730507876509,0.0021482176651006013,0.012080506338288617,0.009932288673188017,0.8328992497566637,0.000581123425909319,1.9894960032093998,0.5363308667517724,0.0,0.4636691332482276,0.0
1.0,0.8,0.0005,1.0,optimal,0.0009975730507876509,0.0023564082523614503,0.01171844312537392,0.00936203487301247,0.8328992497566637,0.000581123425909319,1.9894960032093998,0.5363308667517724,0.0,0.4636691332482276,0.0
1.0,0.9,0.0005,1.0,optimal,0.0009975730507876509,0.0025645988396222983,0.01135637991245922,0.008791781072836923,0.8328992497566636,0.0005811234259093191,1.9894960032093998,0.5363308667517727,0.0,0.4636691332482274,0.0
1.0,1.0,0.0005,1.0,optimal,0.0009975730507876509,0.002772789426883147,0.010994316699544524,0.008221527272661375,0.8328992497566636,0.0005811234259093191,1.9894960032093998,0.5363308667517727,0.0,0.4636691332482274,0.0
0.0,0.0,0.001,1.0,optimal,0.00010580531649840455,0.0006947309348341429,0.014614948828691503,0.01392021789385736,0.8398227860060461,-0.0007340174695076415,1.9111428003993924,0.607812656206224,0.0,0.3921873437937759,0.0
0.0,0.1,0.001,1.0,optimal,0.00010580531649840455,0.0008973600810379592,0.014252885615776806,0.013355525534738847,0.8398227860060461,-0.0007340174695076415,1.9111428003993924,0.607812656206224,0.0,0.3921873437937759,0.0
0.0,0.2,0.001,1.0,optimal,0.00010580531649840455,0.0010999892272417753,0.013890822402862109,0.012790833175620334,0.8398227860060461,-0.0007340174695076415,1.9111428003993924,0.607812656206224,0.0,0.3921873437937759,0.0
0.0,0.3,0.001,1.0,optimal,0.00010580531649840455,0.0013026183734455915,0.013528759189947408,0.012226140816501817,0.8398227860060461,-0.0007340174695076415,1.9111428003993924,0.607812656206224,0.0,0.3921873437937759,0.0
0.0,0.4,0.001,1.0,optimal,0.00010580531649840455,0.0015052475196494076,0.01316669597703271,0.011661448457383303,0.8398227860060461,-0.0007340174695076415,1.9111428003993924,0.607812656206224,0.0,0.3921873437937759,0.0
0.0,0.5,0.001,1.0,optimal,0.00010580531649840455,0.001707876665853224,0.012804632764118013,0.01109675609826479,0.8398227860060461,-0.0007340174695076415,1.9111428003993924,0.607812656206224,0.0,0.3921873437937759,0.0
0.0,0.6,0.001,1.0,optimal,0.00010580531649840455,0.0019105058120570402,0.012442569551203316,0.010532063739146277,0.8398227860060461,-0.0007340174695076415,1.9111428003993924,0.607812656206224,0.0,0.3921873437937759,0.0
0.0,0.7,0.001,1.0,optimal,0.00010580531649840455,0.002113134958260856,0.012080506338288617,0.009967371380027762,0.8398227860060461,-0.0007340174695076415,1.9111428003993924,0.607812656206224,0.0,0.3921873437937759,0.0
0.0,0.8,0.001,1.0,optimal,0.00010580531649840455,0.0023157641044646727,0.01171844312537392,0.009402679020909247,0.8398227860060461,-0.0007340174695076415,1.9111428003993924,0.607812656206224,0.0,0.3921873437937759,0.0
0.0,0.9,0.001,1.0,optimal,0.00010580531649840441,0.0025183932506684893,0.01135637991245922,0.008837986661790732,0.8398227860060459,-0.0007340174695076415,1.9111428003993942,0.6078126562062232,0.0,0.3921873437937768,0.0
0.0,1.0,0.001,1.0,optimal,0.00010580531649840441,0.002721022396872306,0.010994316699544524,0.008273294302672218,0.8398227860060459,-0.0007340174695076415,1.9111428003993942,0.6078126562062232,0.0,0.3921873437937768,0.0
0.1,0.0,0.001,1.0,optimal,0.00019396570465319126,0.0006942484245543064,0.014614948828691503,0.013920700404137197,0.838577893285373,-0.0006446121886321818,1.9247728401236968,0.5988479339231905,0.0,0.40115206607680964,0.0
0.1,0.1,0.001,1.0,optimal,0.00019396570465319126,0.0008975750459465624,0.014252885615776806,0.013355310569830244,0.838577893285373,-0.0006446121886321818,1.9247728401236968,0.5988479339231905,0.0,0.40115206607680964,0.0
0.1,0.2,0.001,1.0,optimal,0.00019396570465319126,0.0011009016673388184,0.013890822402862109,0.012789920735523291,0.838577893285373,-0.0006446121886321818,1.9247728401236968,0.5988479339231905,0.0,0.40115206607680964,0.0
0.1,0.3,0.001,1.0,optimal,0.00019396570465319126,0.0013042282887310744,0.013528759189947408,0.012224530901216333,0.838577893285373,-0.0006446121886321818,1.9247728401236968,0.5988479339231905,0.0,0.40115206607680964,0.0
0.1,0.4,0.001,1.0,optimal,0.00019396570465319126,0.0015075549101233304,0.01316669597703271,0.01165914106690938,0.838577893285373,-0.0006446121886321818,1.9247728401236968,0.5988479339231905,0.0,0.40115206607680964,0.0
0.1,0.5,0.001,1.0,optimal,0.00019396570465319126,0.0017108815315155864,0.012804632764118013,0.011093751232602428,0.838577893285373,-0.0006446121886321818,1.9247728401236968,0.5988479339231905,0.0,0.40115206607680964,0.0
0.1,0.6,0.001,1.0,optimal,0.00019396570465319126,0.0019142081529078423,0.012442569551203316,0.010528361398295473,0.838577893285373,-0.0006446121886321818,1.9247728401236968,0.5988479339231905,0.0,0.40115206607680964,0.0
0.1,0.7,0.001,1.0,optimal,0.00019396570465319126,0.0021175347743000983,0.012080506338288617,0.009962971563988518,0.838577893285373,-0.0006446121886321818,1.9247728401236968,0.5988479339231905,0.0,0.40115206607680964,0.0
0.1,0.8,0.001,1.0,optimal,0.00019396570465319126,0.0023208613956923543,0.01171844312537392,0.009397581729681566,0.838577893285373,-0.0006446121886321818,1.9247728401236968,0.5988479339231905,0.0,0.40115206607680964,0.0
0.1,0.9,0.001,1.0,optimal,0.00019396570465319117,0.0025241880170846108,0.01135637991245922,0.008832191895374611,0.8385778932853727,-0.0006446121886321815,1.924772840123698,0.5988479339231898,0.0,0.40115206607681025,0.0
0.1,1.0,0.001,1.0,optimal,0.00019396570465319117,0.002727514638476867,0.010994316699544524,0.008266802061067656,0.8385778932853727,-0.0006446121886321815,1.924772840123698,0.5988479339231898,0.0,0.40115206607681025,0.0
0.2,0.0,0.001,1.0,optimal,0.0002823421014336383,0.0006937659142744696,0.014614948828691503,0.013921182914417034,0.8374410048775296,-0.0005550989034438914,1.937391325962304,0.5898832116401561,0.0,0.4101167883598439,0.0
0.2,0.1,0.001,1.0,optimal,0.0002823421014336383,0.0008977900108551654,0.014252885615776806,0.013355095604921641,0.8374410048775296,-0.0005550989034438914,1.937391325962304,0.5898832116401561,0.0,0.4101167883598439,0.0
0.2,0.2,0.001,1.0,optimal,0.0002823421014336383,0.0011018141074358612,0.013890822402862109,0.012789008295426247,0.8374410048775296,-0.0005550989034438914,1.937391325962304,0.5898832116401561,0.0,0.4101167883598439,0.0
0.2,0.3,0.001,1.0,optimal,0.0002823421014336383,0.001305838204016557,0.013528759189947408,0.01222292098593085,0.8374410048775296,-0.0005550989034438914,1.937391325962304,0.5898832116401561,0.0,0.4101167883598439,0.0
0.2,0.4,0.001,1.0,optimal,0.0002823421014336383,0.0015098623005972529,0.01316669597703271,0.011656833676435458,0.8374410048775296,-0.0005550989034438914,1.937391325962304,0.5898832116401561,0.0,0.4101167883598439,0.0
0.2,0.5,0.001,1.0,optimal,0.0002823421014336383,0.0017138863971779487,0.012804632764118013,0.011090746366940065,0.8374410048775296,-0.0005550989034438914,1.937391325962304,0.5898832116401561,0.0,0.4101167883598439,0.0
0.2,0.6,0.001,1.0,optimal,0.0002823421014336383,0.0019179104937586443,0.012442569551203316,0.010524659057444673,0.8374410048775296,-0.0005550989034438914,1.937391325962304,0.5898832116401561,0.0,0.4101167883598439,0.0
0.2,0.7,0.001,1.0,optimal,0.0002823421014336383,0.00212193459033934,0.012080506338288617,0.009958571747949277,0.8374410048775296,-0.0005550989034438914,1.937391325962304,0.5898832116401561,0.0,0.4101167883598439,0.0
0.2,0.8,0.001,1.0,optimal,0.0002823421014336383,0.002325958686920036,0.01171844312537392,0.009392484438453884,0.8374410048775296,-0.0005550989034438914,1.937391325962304,0.5898832116401561,0.0,0.4101167883598439,0.0
0.2,0.9,0.001,1.0,optimal,0.0002823421014336383,0.0025299827835007322,0.01135637991245922,0.00882639712895849,0.8374410048775296,-0.0005550989034438914,1.9373913259623043,0.5898832116401558,0.0,0.4101167883598442,0.0
0.2,1.0,0.001,1.0,optimal,0.0002823421014336383,0.0027340068800814276,0.010994316699544524,0.008260309819463095,0.8374410048775296,-0.0005550989034438914,1.9373913259623043,0.5898832116401558,0.0,0.4101167883598442,0.0
0.3,0.0,0.001,1.0,optimal,0.00037093450683974596,0.0006932834039946329,0.014614948828691503,0.013921665424696871,0.8364121207825169,-0.000465477613942771,1.9489545272199618,0.5809184893571235,0.0,0.41908151064287646,0.0
0.3,0.1,0.001,1.0,optimal,0.00037093450683974596,0.0008980049757637684,0.014252885615776806,0.013354880640013039,0.8364121207825169,-0.000465477613942771,1.9489545272199618,0.5809184893571235,0.0,0.41908151064287646,0.0
0.3,0.2,0.001,1.0,optimal,0.00037093450683974596,0.001102726547532904,0.013890822402862109,0.012788095855329204,0.8364121207825169,-0.000465477613942771,1.9489545272199618,0.5809184893571235,0.0,0.41908151064287646,0.0
0.3,0.3,0.001,1.0,optimal,0.00037093450683974596,0.0013074481193020395,0.013528759189947408,0.012221311070645368,0.8364121207825169,-0.000465477613942771,1.9489545272199618,0.5809184893571235,0.0,0.41908151064287646,0.0
0.3,0.4,0.001,1.0,optimal,0.00037093450683974596,0.001512169691071175,0.01316669597703271,0.011654526285961536,0.8364121207825169,-0.000465477613942771,1.9489545272199618,0.5809184893571235,0.0,0.41908151064287646,0.0
0.3,0.5,0.001,1.0,optimal,0.00037093450683974596,0.0017168912628403106,0.012804632764118013,0.011087741501277703,0.8364121207825169,-0.000465477613942771,1.9489545272199618,0.5809184893571235,0.0,0.41908151064287646,0.0
0.3,0.6,0.001,1.0,optimal,0.00037093450683974596,0.0019216128346094459,0.012442569551203316,0.01052095671659387,0.8364121207825169,-0.000465477613942771,1.9489545272199618,0.5809184893571235,0.0,0.41908151064287646,0.0
0.3,0.7,0.001,1.0,optimal,0.00037093450683974596,0.0021263344063785815,0.012080506338288617,0.009954171931910036,0.8364121207825169,-0.000465477613942771,1.9489545272199618,0.5809184893571235,0.0,0.41908151064287646,0.0
