trade_date,code_000333,code_601318,code_000895,code_601398
2024-04-09,59.06048256,36.41318163,23.16606975,4.66557286
2024-04-10,59.17853088,35.5870536,23.2969515,4.67432628
2024-04-11,59.08772448,35.36009535,23.4540096,4.65681944
2024-04-12,58.92427296,34.29793074,23.44528415,4.65681944
2024-04-15,60.69499776,34.82447388,23.49763685,4.74435364
2024-04-16,62.02985184,34.75184724,23.56744045,4.78812074
2024-04-17,62.27502912,35.36009535,23.54998955,4.814381
2024-04-18,63.56448,36.0409701,24.082242,4.83188784
2024-04-19,63.56448,35.78677686,24.0647911,4.8581481
2024-04-22,63.54631872,36.15898839,24.02116385,4.79687416
2024-04-23,62.10249696,36.21345837,23.72449855,4.814381
2024-04-24,61.6575456,36.8580198,23.93390935,4.78812074
2024-04-25,61.96628736,37.27562298,23.907733,4.80562758
2024-04-26,62.08433568,37.70230449,24.17634,4.7268468
2024-04-29,61.9299648,38.20161264,24.086798,4.70933996
2024-04-30,63.36470592,37.54797288,24.1226148,4.75310706
2024-05-06,64.48162464,38.57382417,23.7465384,4.70058654
2024-05-07,64.5633504,38.66460747,23.5853628,4.7268468
2024-05-08,64.245528,38.08359435,23.8450346,4.73560022
2024-05-09,65.2443984,38.43764922,23.72863,4.70933996
2024-05-10,65.27164032,38.97327069,23.907714,4.7268468
2024-05-13,66.02533344,38.71907745,23.72863,4.73560022
2024-05-14,64.32725376,38.41041423,23.5137292,4.70058654
2024-05-15,66.12836416,37.98373272,23.1107902,4.70933996
2024-05-16,65.73022894,39.08221065,22.788439,4.73560022
2024-05-17,64.48842623,41.0340516,22.9943856,4.78812074
2024-05-20,63.10443237,41.27008818,23.2719658,4.77936732
2024-05-21,63.08547355,41.2156182,23.2630116,4.814381
2024-05-22,62.00482081,41.2156182,23.1555612,4.82313442
2024-05-23,62.31764134,40.65276174,22.8511184,4.80562758
2024-05-24,63.15182942,39.84479037,22.8690268,4.76186048
2024-05-27,64.07133219,40.0354353,23.2003322,4.79687416
2024-05-28,63.54048523,39.72677208,23.012294,4.80562758
2024-05-29,62.42191485,39.46350051,23.101836,4.78812074
2024-05-30,61.78679438,39.17299395,22.8421642,4.76186048
2024-05-31,61.38865916,39.10036731,22.6899428,4.75310706
2024-06-03,61.63512382,39.15483729,22.698897,4.76186048
2024-06-04,61.31282388,39.28193391,22.7615764,4.78812074
2024-06-05,60.59238872,39.10944564,22.4929504,4.77936732
2024-06-06,62.33660016,38.53751085,22.3138664,4.77936732
2024-06-07,61.76783556,38.23792596,22.2870038,4.83188784
2024-06-12,61.76783556,37.5842862,22.6809886,4.7268468
2024-06-13,60.59238872,37.4935029,22.7705306,4.75310706
2024-06-14,62.19440901,38.01096771,23.012294,4.814381
2024-06-17,61.17063273,37.74769614,22.6183092,4.75310706
2024-06-18,61.46449444,37.88387109,22.3317748,4.7706139
2024-06-19,60.668224,38.128986,22.2780496,4.814381
2024-06-20,61.11375627,37.68414783,21.7228892,4.83188784
2024-06-21,60.62082695,37.82940111,21.6870724,4.82313442
2024-06-24,61.50241208,37.9474194,21.400538,4.87565494
2024-06-25,61.89106789,37.72046115,21.400538,4.9019152
2024-06-26,60.90520925,37.81124445,21.4990342,4.92817546
2024-06-27,60.7630181,37.60244286,21.4094922,4.9894494
2024-06-28,61.1421945,37.54797288,21.2841334,4.9894494
2024-07-01,60.75353869,37.78400946,21.5527594,5.09449044
2024-07-02,59.720283,38.28331761,21.400538,5.22579174
2024-07-03,59.74872123,38.37410091,21.3199502,5.15576438
2024-07-04,61.2369886,38.11082934,20.9259654,5.21703832
2024-07-05,60.668224,37.33009296,20.952828,5.10324386
2024-07-08,60.88625043,37.07589972,20.6304768,5.15576438
2024-07-09,60.7630181,37.69322616,20.7916524,5.19953148
2024-07-15,61.55928854,38.61013749,21.355767,5.4271204
2024-07-16,60.92416807,37.39364127,21.2930876,5.42711668
2024-07-17,59.55913303,38.39225757,21.624393,5.44554492
2024-07-18,60.5734299,38.46488421,21.5527594,5.44554492
2024-07-19,60.2890476,39.06405399,21.6602098,5.44554492
2024-07-22,60.31748583,39.036819,21.6333472,5.38104608
2024-07-23,59.13255958,38.84617407,20.908057,5.53768612
2024-07-24,56.95229528,38.63737248,20.7379272,5.58375672
2024-07-25,56.3076954,38.64645081,20.9438738,5.58375672
2024-07-26,59.56861244,38.65586949,20.9707364,5.46397316
2024-07-29,59.60653008,38.87224452,20.2991714,5.51004376
2024-07-30,57.88127746,38.88165213,20.4245302,5.51925788
2024-07-31,60.44071816,40.03878816,20.6573394,5.3902602
2024-08-01,60.27008878,39.99175011,20.460347,5.41790256
2024-08-02,59.71080359,39.34262502,20.505118,5.41790256
2024-08-05,58.44056265,39.511962,20.2454462,5.40868844
2024-08-06,56.80062472,38.4771249,20.6662936,5.3441896
2024-08-07,57.5400187,38.2889727,20.7379272,5.36261784
2024-08-08,57.78648336,38.40186402,21.2393624,5.40868844
2024-08-09,57.3504305,38.20430421,20.9886448,5.45475904
2024-08-12,58.18461858,38.21371182,21.2304082,5.51925788
2024-08-13,58.16565976,38.36423358,21.0781868,5.528472
2024-08-14,57.7296069,38.09141289,20.0663622,5.54690024
2024-08-15,57.824401,38.87224452,20.6483852,5.5745426
2024-08-16,58.52587734,39.14506521,20.415576,5.65746968
2024-08-19,59.11360076,39.57781527,20.505118,5.77725324
2024-08-20,59.73924182,39.43670112,20.2185836,5.88782268
2024-08-21,59.87195356,39.48373917,20.4782554,5.8048956
2024-08-22,60.75353869,39.23914131,20.5767516,5.91546504
2024-08-23,62.05221786,40.78198935,20.7558356,5.95232152
2024-08-26,62.86744712,40.78198935,20.8722402,5.92467916
2024-08-27,62.55462659,40.59383715,20.8543318,6.01682036
2024-08-28,61.54980913,40.63146759,20.6125684,5.97996388
2024-08-29,60.62082695,40.09523382,20.5677974,5.73118264
2024-08-30,61.37917975,41.42170683,20.7916524,5.51004376
2024-09-02,61.83419143,40.87606545,20.8274692,5.47318728
2024-09-19,61.88158848,41.42170683,21.8222804,5.2059778
2024-09-20,62.62098246,41.53459815,21.693318,5.22440604
2024-09-23,64.0808116,41.47815249,21.5367208,5.27047664
2024-09-24,64.49790564,43.7453865,22.0341472,5.528472
2024-09-25,66.46014351,44.55444096,21.969666,5.56532848
2024-09-26,69.73053996,47.43316962,22.9737304,5.7127544
2024-09-27,69.199693,48.8254959,23.6461772,5.53768612
2024-09-30,72.10039246,53.70804549,24.9542244,5.69432616
2024-10-08,76.01538879,58.07317653,24.687088,5.63904144
2024-10-09,71.10505441,52.4003877,22.982942,5.56532848
2024-10-10,74.2237803,55.0345185,23.351406,5.77725324
2024-10-11,72.77343057,54.13138794,22.844768,5.77725324
2024-10-14,74.887339,55.19444787,23.0566348,5.96153564
2024-10-15,72.043516,53.80212159,22.6789592,5.76803912
2024-10-16,71.32308084,53.98086618,22.9184608,5.86018032
2024-10-17,69.27552828,53.623377,22.6881708,5.79568148
2024-10-18,71.10505441,54.67517292,22.8724028,5.82332384
2024-10-21,70.22346928,54.4074386,22.614478,5.67589792
2024-10-22,72.5174865,54.56042964,22.936884,5.65746968
2024-10-23,72.40373358,55.75567214,23.075058,5.65746968
2024-10-24,71.70225724,55.5548714,22.7710752,5.67589792
2024-10-25,71.35151907,55.1723938,22.6236896,5.63904144
2024-10-28,70.97234267,54.981155,22.522362,5.59297084
2024-10-29,70.21398987,55.10546022,22.384188,5.58375672
2024-10-30,68.96270775,53.51817818,23.2685016,5.53768612
2024-10-31,67.70194622,53.47036848,22.9184608,5.56532848
2024-11-01,68.48873725,53.6902931,22.890826,5.6666838
2024-11-04,69.04802244,54.47437218,22.936884,5.64825556
2024-11-05,69.32292533,56.1763975,23.1026928,5.6666838
2024-11-06,67.46496097,54.97159306,22.9737304,5.61139908
2024-11-07,68.3465461,58.17484296,23.6553888,5.6666838
2024-11-08,68.80155778,56.53018928,23.4343104,5.62982732
2024-11-11,67.8725756,55.8417296,23.2685016,5.56532848
2024-11-12,68.62144899,54.51261994,23.3882524,5.528472
2024-11-13,69.5788694,54.68473486,23.3698292,5.56532848
2024-11-14,69.80637524,54.503058,22.9645188,5.59297084
2024-11-15,68.48873725,53.3556252,22.9553072,5.5745426
2024-11-18,67.35120805,53.31737744,22.6881708,5.70354028
2024-11-19,67.59767271,53.17394834,22.7894984,5.6666838
2024-11-20,67.71142563,53.03051924,22.8631912,5.65746968
2024-11-21,67.15214044,53.05920506,22.9921536,5.64825556
2024-11-22,66.72556699,50.70696782,22.3197068,5.5745426
2024-11-25,66.72556699,50.26711858,22.2552256,5.59297084
2024-11-26,66.9246346,50.7260917,22.3289184,5.67589792
2024-11-27,67.60715212,51.2041887,22.4394576,5.7127544
2024-11-28,66.53597879,50.84083498,22.384188,5.70354028
2024-11-29,66.47910233,50.9173305,22.5776316,5.6666838
2024-12-02,66.43170528,51.64403794,22.9921536,5.64825556
2024-12-03,66.21367885,52.04563942,23.2316552,5.72196852
2024-12-04,67.76830209,51.56754242,23.48958,5.76803912
2024-12-05,67.98632852,51.32849392,23.397464,5.76803912
2024-12-06,69.05750185,52.70541328,23.4803684,5.82332384
