trade_date,code_000039,code_000333,code_000876,code_000895,code_001205,code_001872,code_002100,code_002129,code_002157,code_002202,code_002299,code_002460,code_002466,code_002567,code_002594,code_002714,code_002840,code_300014,code_300274,code_300498,code_300750,code_300760,code_300761,code_600018,code_600026,code_600030,code_600036,code_600150,code_600438,code_600519,code_600900,code_600905,code_600975,code_601012,code_601018,code_601088,code_601298,code_601318,code_601398,code_601628,code_601872,code_601899,code_601919,code_603167,code_603477,code_603799,code_605296,code_688223,code_688303,code_688599
2023-10-19,6.4047904,49.24431072,9.880497,22.0753885,16.2667395,13.89423846,6.21402916,19.60080525,2.68,8.6640788,16.9003594,41.38032624,50.7127357,6.06,78.2914806,30.52433525,14.1,41.684028,56.41609419,16.4881608,170.6962446,244.20405344,14.8903872,4.51413265,12.97783684,20.46865436,27.82343025,25.44910778,28.61755526,1498.98875,21.1022449,4.55479608,8.75,25.15476006,3.122875,27.1579441,5.58268032,40.9714218,4.22790186,34.756668,5.91417504,11.26090042,7.77767125,5.62399706,28.23704436,32.72133084,18.757047,9.07962788,34.33981344,27.99582137
2023-10-20,6.395027,48.29084352,9.8405758,21.9008795,16.04984964,13.90362012,6.14638032,19.34914059,2.57,8.73222324,16.73182396,43.91401296,52.66618643,6,77.8359192,30.0401234,14.23,42.46923876,57.5125566,16.3922994,169.107938,241.5112128,14.70902992,4.51413265,12.70550886,20.44017293,27.89393625,25.39976868,28.64630699,1512.783125,20.9150853,4.57413704,8.71,25.24368105,3.11346875,27.00877284,5.52758808,40.78458144,4.19288818,33.27950961,5.89566432,11.1460909,7.802155,5.6075044,27.82033464,33.09079578,18.71755848,9.31343804,34.70408325,27.91840465
2023-10-23,6.2583394,48.354408,9.7407728,22.0579376,15.36960417,13.6503153,6.24302152,18.6812613,2.57,8.39150104,16.44156848,42.22166496,50.59726078,6.02,77.65694865,30.0401234,14.72,41.50953672,55.19550396,16.69905588,165.61366348,243.20948512,14.6994848,4.48621018,12.31110282,20.10788958,27.52377975,24.85703858,27.45790215,1511.8451075,20.85893742,4.48710272,9.05,24.4038717,3.05703125,27.14039454,5.40822156,40.87355304,4.21914844,33.66569481,5.71055712,10.9547417,7.7531875,5.50854844,28.85218728,32.0676621,18.44113884,9.01143325,34.5564063,27.44422724
2023-10-24,6.1802322,48.29084352,9.8904773,22.08411395,15.88225293,13.7441319,6.38798332,18.73933776,2.64,8.44017564,16.5726516,43.2274032,51.37671649,6.32,76.64820555,30.14456125,15.4,41.11208436,55.40927965,16.98664008,164.82885316,243.95072,15.29128224,4.50482516,12.3956184,20.52561722,27.5854725,24.88664204,27.76458727,1510.89789375,21.1490348,4.48710272,9.26,24.4038717,3.0664375,26.84205202,5.49085992,41.0159076,4.16662792,33.18296331,5.80311072,11.2417655,7.76134875,5.61575073,29.97333486,32.29502514,19.04333877,9.02117534,35.41293261,27.58938359
2023-10-25,6.3266832,47.60071488,10.0302015,22.4244065,16.18787046,13.85671182,6.6199222,18.41023782,2.77,8.58619944,16.26366996,42.44408784,50.9051939,6.5,77.2501974,32.00545385,15.79,41.1023904,54.58176085,16.99622622,164.41776204,241.7926944,14.94765792,4.56997759,12.35805592,20.73448104,27.6912315,24.7682282,27.75500336,1542.6709375,20.50333418,4.5451256,9.51,24.35447115,3.11346875,26.64023208,5.5551342,41.31547983,4.12286082,32.75815959,5.95119648,11.55749168,7.92457375,5.76418467,31.18377738,32.59817586,19.27039776,9.02117534,35.45231313,27.51196687
2023-10-26,6.443844,47.68244064,10.1499651,22.64254275,16.10900142,14.39146644,6.85186108,17.65524384,2.87,8.5667296,16.32921152,42.14430048,50.4240484,6.54,77.64393261,32.6035979,16.06,43.380471,53.8576819,17.4947055,166.37044486,240.9482496,15.5585456,4.60720755,12.207806,20.6965058,27.7617375,25.15307318,26.14490648,1537.82451375,20.89636934,4.593478,9.56,23.6134629,3.15109375,26.8069529,5.58268032,41.4879681,4.19288818,32.77746885,5.79385536,11.55749168,7.92457375,5.82190898,31.34252394,33.45078726,19.32963054,8.90427026,35.2455654,27.07649782
2023-10-27,6.443844,48.79935936,10.2996696,22.90430625,16.52306388,14.51342802,6.88085344,18.08113788,2.87,8.55699468,16.853544,44.05907136,53.5033796,6.69,78.73077195,34.32207525,16.61,45.1253838,57.14017314,17.79187584,172.58352656,249.4396112,15.93080528,4.653745,12.70550886,20.91486343,27.78817725,25.53791816,26.53784679,1541.94443375,20.81214752,4.63215992,9.7,24.68051478,3.1793125,26.6314573,5.68368276,41.01589494,4.17538134,32.3430105,5.84013216,11.49051946,7.94089625,6.21773282,31.66001706,34.80549204,19.86272556,9.1575646,35.47200339,28.97320746
2023-10-30,6.443844,49.489488,10.2896893,22.78214995,16.61179155,14.6822979,7.07413584,18.1004967,2.81,8.6640788,16.97526404,44.22347088,53.7920669,6.87,79.5930846,35.89813735,17.38,45.4162026,59.96752904,18.23283828,175.66670996,265.60603776,16.24579424,4.62582253,13.30650854,20.5066296,27.2329425,25.66619982,26.57618243,1545.889625,21.0086651,4.61281896,10.3,24.85835676,3.23575,26.06987138,5.49085992,41.13391323,4.10535398,32.07268086,5.94194112,11.88278532,7.932735,6.4321374,33.4359942,35.06127546,21.0276369,9.12833833,35.42277774,29.36996815
2023-10-31,6.4633708,48.05474688,10.1399848,22.86940445,16.80896415,14.71982454,7.01615112,17.86819086,2.73,8.55699468,16.853544,42.82123968,52.926005,6.73,77.62115454,35.8506656,16.78,44.99936232,58.02975585,18.0219432,173.4057088,268.36455744,16.15988816,4.653745,13.54127404,20.61106151,27.109557,25.53791816,26.1640743,1549.1818825,21.12096086,4.6418304,10.09,23.84070543,3.24515625,26.60513296,5.50004196,41.27008818,4.14036766,32.4395568,5.95119648,11.90192024,7.97354125,6.47336905,32.32476828,34.85285934,20.85981069,9.23550132,35.1471141,28.90546783
2023-11-01,6.492661,48.13647264,10.1100439,22.99156075,17.02585401,14.7292062,7.1031282,17.49069387,2.73,8.65434388,17.49959652,41.8735248,51.58842051,6.69,76.8597162,35.9456091,16.5,44.18506968,56.62986988,17.96442636,175.21824692,265.3433216,16.3221552,4.68166747,13.44736784,20.63004913,26.83634625,25.6069929,25.65612707,1637.84292875,21.20518268,4.62248944,10.16,23.05029663,3.26396875,26.57880862,5.49085992,40.95234663,4.17538134,32.00509845,5.95119648,11.6723012,7.8837675,6.42389107,32.03704014,34.63496976,20.75121726,8.9627228,34.76315403,28.00549846
2023-11-02,6.5317146,48.29084352,9.9703197,22.99156075,17.10472305,14.76673284,6.89051756,17.01640278,2.71,8.55699468,17.5089596,41.22559728,50.47216295,6.54,76.4041548,35.888643,16.2,43.31261328,55.3747997,17.79187584,173.37767986,265.9062848,16.11216256,4.71889743,13.58822714,20.44017293,27.039051,25.23201574,24.93733382,1636.4726875,21.29876248,4.60314848,9.79,22.14132651,3.26396875,26.75430422,5.509224,40.90695498,4.18413476,31.40651139,6.03449472,11.68186866,7.96538,6.44038373,31.19369904,33.92446026,20.93878773,8.65097592,34.60563195,27.3861647
2023-11-03,6.5219512,47.9457792,10.0601424,22.95665895,17.2526025,14.65415292,6.94850228,17.37454095,2.8,8.6154042,17.23743028,41.64143136,51.03991464,6.61,77.65694865,36.27791135,16.55,43.9621086,57.65737239,17.80146198,175.12481712,265.2025808,16.09307232,4.64443751,13.60700838,20.75346866,27.31226175,25.6069929,25.22485112,1665.661585,21.25197258,4.62248944,9.83,22.59581157,3.2169375,26.64900686,5.47249584,41.07036492,4.14912108,31.60925862,6.09928224,11.64359882,8.00618625,6.35792043,31.81876362,34.28445174,21.14610246,8.78736518,34.48749039,28.12162354
2023-11-06,6.6976924,48.25452096,10.1399848,22.5291119,17.28217839,14.62600794,6.88085344,17.98434378,2.81,8.84904228,17.0408056,43.45949664,52.88751336,6.43,79.0399029,35.6038125,16.43,46.55039592,59.98821701,17.40843024,184.13144984,267.61393984,16.15988816,4.63513002,13.65396148,21.67436823,27.4444605,25.82408494,25.93406046,1666.3605,20.81214752,4.63215992,9.67,23.16885795,3.20753125,25.86805144,5.509224,41.81478798,4.12286082,32.33335587,5.99747328,11.41397978,7.89192875,6.34142777,30.88612758,35.26969158,20.87955495,9.19653296,34.9502115,29.09900963
2023-11-07,6.8148532,48.2181984,10.1399848,22.65999365,17.43991647,14.64477126,6.89051756,18.08113788,2.8,8.81983752,17.15316256,42.9856392,52.6373177,6.44,78.41187897,35.42341985,16.64,45.7554912,61.374311,17.62891146,178.67514952,265.1556672,16.36033568,4.63513002,13.41919598,21.63639299,27.14481,25.71553892,26.01073174,1647.20471125,20.84022146,4.61281896,9.95,23.14909773,3.22634375,26.0172227,5.47249584,41.1248349,4.13161424,31.51271232,5.89566432,11.49051946,7.8511225,6.33318144,30.6083211,34.98548778,20.88942708,8.93349653,34.57609656,29.19578053
2023-11-08,6.8441434,47.9911824,10.0701227,22.5814646,17.43005784,14.70106122,6.8132046,18.26504667,2.82,8.8101026,17.05953176,42.78255744,52.7335468,6.39,78.09624,35.19555545,16.53,45.84273684,60.97434358,17.51387778,179.23572832,269.0025824,16.226704,4.58859257,12.99661808,21.43702298,26.968545,25.5576538,25.91489264,1653.7984225,20.93380126,4.58380752,9.97,23.13921762,3.2169375,26.11374528,5.43576768,40.51658679,4.12286082,31.00101693,5.81236608,11.30873772,7.89192875,6.31668878,30.78691098,34.97601432,20.85981069,9.33292222,34.2610524,29.77640593
2023-11-09,6.8441434,47.6279568,10.0701227,22.511661,17.56807866,14.71982454,6.87118932,18.74901717,2.76,8.84904228,17.02207944,43.1306976,53.01261119,6.38,77.8684593,35.3379707,16.24,46.52131404,62.2018298,17.66725602,178.8713521,266.469248,16.33170032,4.60720755,13.08113366,21.32309726,27.0214245,25.38990086,26.75827672,1649.90840875,21.12096086,4.60314848,9.74,23.94938664,3.23575,26.95612416,5.44494972,39.29101224,4.18413476,30.88516137,5.74757856,11.36614248,7.867445,6.3496741,30.89604924,35.25074466,20.70185661,9.84925299,34.8517602,30.59895858
2023-11-10,6.83438,47.8549728,10.0002606,22.43313195,17.745534,14.75735118,6.90018168,18.2940849,2.78,8.78089784,17.11571024,43.33377936,52.59882606,6.39,77.10702096,35.51836335,16.3,45.8524308,61.41568694,17.84939268,176.61035094,267.60455712,16.15988816,4.57928508,13.2877273,21.32309726,26.580762,25.162941,26.11615475,1633.10686,21.12096086,4.57413704,9.82,23.24789883,3.24515625,27.2895658,5.4633138,38.44672755,4.18413476,29.8328067,5.74757856,11.27046788,7.9164125,6.42389107,31.6500954,34.87180626,21.26456802,9.76157418,34.60563195,30.01833318
